"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
142499,95152,98146.4,44799.8,38259,76740.2,27293.8,224.84,0.211
149478,105437,92910.6,47380.3,40752,76195.4,33768.7,217.91,0.211
145567,85232,111929,64635.8,51092,82908.8,61535.5,251.79,0.212
95827.8,70957,88506.8,38759,33568,75670.7,11653.2,180.18,0.215
169680,108990,102029,65854.8,54243,79565.3,16972.6,223.3,0.216
105974,61032,113795,36249.1,29473,80603.3,27542.9,180.18,0.216
140621,90004,102393,42133,33836,81606.1,26910.7,183.26,0.216
134876,80956,109186,56074.3,46024,79847.2,60232.3,182.49,0.217
95470.1,62748,99712,40301.3,31909,82772.4,42193.4,196.35,0.219
132160,90099,96130.2,42302.2,33248,83382.9,30037,199.43,0.219
146275,96279,99567.4,45738,36827,81393.7,39401.3,147.07,0.222
127337,89400,93346.2,32315.8,28533,74224.4,11676.2,154,0.223
140470,81648,112750,66854.9,54048,81065,38424.2,222.53,0.223
128257,68951,121904,64827.4,48767,87118.9,97480.1,241.78,0.224
146966,85933,112083,81175,64208,82853.9,76717.4,187.11,0.224
173764,114758,99233.4,51390.7,40958,82229.2,52107.1,160.16,0.224
164513,95915,112407,68042.9,46726,95434.2,43828.6,233.31,0.226
106558,66116,105623,47097.4,38540,80087.5,26680.3,139.37,0.227
129521,79400,106905,54751,45109,79544.2,39404.2,176.33,0.233
176020,107696,107113,58795.2,47072,81857.6,53403.1,143.99,0.235
124184,80150,101541,48033.4,37834,83203.3,36761.8,177.1,0.239
176364,94605,122173,92232.7,67806,89145,86504.4,194.81,0.242
167786,108090,101730,45131,36743,80497.2,45377.3,142.45,0.243
177483,116930,99474.2,52066.8,40974,83278.4,46804.3,89.32,0.244
149348,96112,101836,46937.5,36368,84582.5,52414.6,122.43,0.245
185069,101549,119437,83633,59920,91471.6,116632,174.02,0.245
126984,89031,93473.1,39965,34795,75273.7,14663.5,130.9,0.246
200848,135820,96913.4,63766.1,50860,82166.2,81124.6,145.53,0.246
174282,120198,95024.2,47444.4,38686,80373.2,18789.1,109.34,0.247
122867,87706,91809.3,44439.8,37751,77147.9,31489.2,129.36,0.248
129940,85516,99580.6,28835.3,23585,80125,18517,103.95,0.25
161196,112508,93896.5,42626.2,36533,76466.4,25057.4,103.18,0.25
159288,106068,98419.1,62955.4,46568,88598.2,55816.6,90.86,0.251
144570,89226,106186,48852.7,40493,79065.8,9545.76,78.54,0.252
143873,99135,95111.5,40531.7,33906,78342.6,23207.8,100.87,0.252
127859,77170,108583,48999.6,39854,80575,14850.7,103.95,0.253
150770,93319,105883,44559.4,37828,77197.9,12219.1,85.47,0.254
122652,67148,119708,66634.6,48616,89825.6,29327,145.53,0.256
148888,93388,104484,45807.8,38364,78252.1,11327.8,115.5,0.257
181755,121200,98279.6,45850.3,34740,86495.3,41993.3,50.05,0.257
131021,85260,100711,46517.8,38060,80099.5,43734.2,87.78,0.259
136769,87317,102653,49443.8,39933,81144.7,54825.8,76.23,0.261
169506,96621,114972,61421,47360,84993.4,3624.48,87.78,0.262
