"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
140567,93597,98424,66408.3,47277,92056,43442,9.54,0.106
77163.2,53446,94618.3,48726.4,39278,81300.8,54589.6,11.13,0.109
123402,87398,92534,74285.2,58030,83893.8,45079.9,16.96,0.109
169306,110207,100680,101439,72338,91900.2,68264.3,4.24,0.11
135149,91556,96739.9,95617.6,72388,86566.8,56394.6,10.6,0.115
141552,92307,100499,96162.3,69579,90574.6,40644.1,18.55,0.117
153024,103850,96567.7,93142.2,66611,91639,44856,20.67,0.117
109447,75282,95278.1,59144.3,45378,85417.7,37814.8,2.65,0.121
132985,89397,97489.7,88711,66357,87613.4,41253.1,16.96,0.13
153115,104163,96335.3,79508.7,62475,83404.3,47571,6.89,0.138
153262,99875,100567,87273.8,63055,90707.7,75035.8,20.14,0.142
121368,82571,96328.9,80878.1,60358,87816.5,60445.3,15.9,0.143
158659,102171,101770,94141,63579,97038.7,247103,25.97,0.15
121519,84223,94557.1,65292.9,49298,86799.4,38503.9,-7.95,0.15
91289.2,65093,91910.5,71037.2,54097,86058.3,50540,10.6,0.159
125041,82772,99003.1,89788.6,62968,93450.5,84831.4,14.31,0.159
115814,79846,95057.4,62600.6,47182,86952.4,55664.9,19.08,0.161
169566,107111,103749,111850,79519,92181.4,63789.6,23.85,0.168
114468,79359,94530,61490.4,46418,86816.3,64888.1,12.72,0.174
127380,88727,94086.1,59588,45111,86567.8,61811.8,-2.65,0.177
142378,91747,101703,90213.2,63947,92454.9,141579,1.59,0.184
80885.6,56031,94606.9,58153.7,46127,82623.2,46542.1,0,0.186
88668.4,64731,89771.1,54745,44886,79930.7,39635.5,4.24,0.186
184494,116347,103922,101442,71670,92759.9,47778.7,9.54,0.188
118155,73263,105693,79686.8,55426,94222.1,39724.2,9.01,0.189
169406,107711,103074,124676,86283,94697.5,88136.2,10.07,0.19
90484,63463,93439.7,75752.1,59979,82770.4,64863.1,8.48,0.195
112671,79818,92510.2,70091.3,55139,83307.7,44585.8,9.54,0.205
148619,104958,92798.3,54604.1,44259,80854.4,44999.3,5.3,0.214
120136,84958,92671.9,81501,64067,83369.8,45037,11.66,0.215
107169,68647,102312,45846.1,33707,89137.9,59665.8,19.08,0.232
110956,74303,97864.2,72479.7,54146,87726.3,60529.4,0.53,0.232
172007,107896,104477,104149,71352,95660.1,68797.3,12.72,0.233
154885,101730,99779.2,87952.4,63914,90184.4,39322.8,25.44,0.243
127855,87927,95296.3,80519.7,60751,86861.7,44581.7,9.54,0.249
153830,100674,100139,113302,81638,90954.6,58690.2,5.83,0.253
140168,90442,101568,67517.2,48958,90379.7,58968.6,9.01,0.258
157400,97744,105535,87265.1,61088,93619.1,67791.6,16.96,0.259
85648.9,59594,94188.7,54881.9,40483,88845.7,45342.7,7.42,0.259
138961,88774,102586,128662,87166,96734.9,40216.6,19.08,0.26
133515,89018,98294.9,69572.2,52586,86705.2,37669.3,13.78,0.261
154391,94326,107268,102819,68730,98040.8,40236.3,27.56,0.262
98221.2,66619,96624.5,56211.9,42006,87699.4,47046.7,5.83,0.262
110834,67279,107962,85048.9,59746,93291,53373.9,-4.77,0.266
112838,80203,92202.6,64503.5,49327,85699.6,40010.7,21.2,0.277
86185.4,56782,99472.5,73305,52938,90749.9,58918.1,16.96,0.28
92047.6,67362,89552.4,45894.2,39322,76489.6,40803,10.07,0.28
137215,88563,101538,77512.9,56411,90051.4,50838.2,4.77,0.28
111784,77351,94709.1,56774.5,42235,88096.9,48046.6,3.71,0.281
130093,86490,98575.5,81463.9,60771,87851.4,65066.1,3.18,0.287
144997,83085,114371,87726.7,57037,100799,45801.4,-1.06,0.289
156299,106562,96124.2,116925,87214,87862.1,57043,6.89,0.289
156176,101766,100575,75263.1,51858,95114.4,42698.4,-4.24,0.296
78403.4,54859,93662.7,84538.5,65782,84222.3,63497.2,1.59,0.303
144330,98770,95766.1,91818.6,69318,86809,52201.2,25.97,0.304
137440,89932,100156,88126.9,61928,93261.3,40042,9.54,0.317
115475,80034,94556.9,52441.3,39930,86070.4,40967.7,5.83,0.32
113241,77626,95604.5,58980.2,45763,84464,41899.2,16.43,0.322
123654,80096,101176,104086,75028,90918,61012.5,14.84,0.322
112734,76881,96098.3,71576.1,55474,84558.7,58379.9,3.71,0.325
149319,99014,98832.2,88247.6,64894,89120.6,94212.9,12.19,0.329
150707,93698,105410,85558.7,62106,90283.9,48863.3,5.83,0.329
153868,105631,95463.7,90616.9,65570,90569.9,39006.7,19.08,0.331
80902.8,58343,90877.2,56972.2,46079,81028.9,40432.4,5.83,0.334
138039,92054,98274.1,103444,78734,86104,41728.7,5.83,0.335
160725,104795,100513,124490,90315,90334.7,88063.1,16.43,0.335
83038.6,57267,95028.8,77334.9,59211,85595.9,39255.6,-2.12,0.337
136165,89891,99272.3,107150,73351,95734.3,54288.6,-3.18,0.338
113583,80851,92068.1,58440.2,45443,84280,44447.1,23.32,0.342
143551,101902,92321.8,83130.2,66551,81862.4,59155.9,13.78,0.344
148078,101522,95589.3,85035.5,63530,87720.6,41758.3,20.67,0.354
128538,87450,96328,62554.7,46419,88317,57635.8,20.67,0.363
125026,79210,103443,89849,63463,92783.9,42994.8,16.43,0.363
110512,77354,93628.5,64193.2,49411,85142.3,52942.4,10.6,0.366
173517,114064,99694.8,91018.8,65415,91187.2,44932,6.36,0.367
156697,100935,101741,79764.5,57135,91492.9,38755,3.71,0.367
115606,76558,98961.9,63412.6,48647,85427.8,49122.5,27.03,0.368
146007,90462,105776,134650,90263,97763.8,45307.3,15.37,0.374
123222,88603,91142.3,63018.7,52022,79389.4,74669.2,-3.71,0.375
121154,83404,95198.8,59207.6,45848,84632.4,38277.7,7.95,0.375
136702,92743,96599.6,71344.6,53299,87724.8,57094.6,7.95,0.377
101120,70436,94085.3,51599.7,40932,82616,40691.6,0.53,0.378
77660.9,56030,90836.8,37418.7,30791,79642.5,43158.4,18.02,0.383
144058,94391,100020,82767.2,60111,90236.9,45556.1,9.01,0.384
118382,80787,96033.4,88937.8,69199,84229.9,37814.8,14.84,0.386
128755,87415,96529.4,76227.7,57027,87601.6,38350.8,12.72,0.387
140043,96866,94748.3,83234.1,63150,86378.9,47586.7,9.54,0.39
73138.6,52894,90619.1,55393.5,43658,83152.4,49213,20.14,0.39
143483,98930,95050.3,65810.3,49802,86601.8,44708.7,13.78,0.39
71755.9,53219,88363,35944.9,29299,80401.6,37542.2,9.01,0.394
92334,66275,91304.4,55246.2,44991,80474.2,48317.5,-3.18,0.396
102158,72654,92149.6,60380.3,48355,81834,55728.7,9.01,0.396
130376,90842,94056.8,66230.2,51831,83742.6,45483.6,13.78,0.397
107573,71575,98497.1,55842.4,42147,86831.5,68735.2,-0.53,0.397
165459,98682,109884,102754,70526,95483.7,66913.4,5.83,0.399
