"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
123020,82708,97478.4,67383.2,52208,84585.3,26116.8,141.51,0.209
85052.9,61475,90671.4,50800.5,40567,82068.1,52163.5,63.6,0.212
125239,85303,96217.7,64863.1,47603,89298.4,50139.3,95.4,0.212
85165.1,56290,99154,99122.6,77506,83814.1,42298.8,106.53,0.213
105477,76566,90281.8,46553.1,36730,83063,1510.32,29.68,0.213
70635.2,43441,106562,96446.5,64033,98710.3,533.02,153.17,0.214
121464,86557,91965.4,54810.6,42793,83940.5,17402.3,19.08,0.215
138442,89162,101758,98198.1,74871,85954.6,11415,59.36,0.215
79304.3,58815,88366.7,57076.1,47026,79541.9,37071.9,16.96,0.216
102364,72609,92392.5,41077.9,33045,81467.2,29085.8,63.6,0.216
105285,71298,96776.5,49687.4,37418,87025.4,376.42,62.54,0.216
99565,70739,92241.8,41048.3,31663,84961.8,39988.1,46.64,0.217
151234,91669,108120,128682,88949,94810.3,71750.1,124.02,0.218
123031,85881,93885,61095.5,48169,83123,41833.7,51.94,0.219
93263.9,69300,88198.4,43402,36608,77698.7,2996.28,15.37,0.22
178109,108507,107574,104380,68886,99303.6,46343.7,148.4,0.221
143085,92829,101016,94991.8,66649,93405.5,85030.3,85.33,0.221
155611,101702,100274,93034.9,66682,91436,65324.2,80.56,0.222
98248.9,72003,89424.6,39641.3,31723,81894.2,4756.58,43.46,0.222
87784.6,60040,95820.4,58559.7,45308,84704,42275.6,92.22,0.224
126750,83122,99933.5,89472.5,66994,87525.3,56738.5,84.27,0.224
112336,73275,100472,55645.8,39238,92940.6,37165.2,56.18,0.225
144511,98791,95865.7,73984.8,55511,87346.1,75625,76.85,0.226
145552,93751,101747,74744,54399,90046.2,6492.52,58.3,0.226
157110,105727,97386.5,56862.6,38434,96959.7,4953.2,51.94,0.227
136784,89883,99733,116112,88859,85635.8,1433.18,83.21,0.227
136718,91665,97746.9,75708.6,59867,82877.6,1227.28,48.23,0.227
104326,73718,92746.4,63328.5,50106,82830.3,33162.7,53.53,0.227
125495,83457,98547.1,60209.2,44193,89287.3,37335.8,127.73,0.229
97250.3,63999,99585.9,71297.7,53234,87774,29062.1,106,0.229
91372.4,62170,96319.5,51962.2,38910,87519.8,2742.82,64.66,0.23
132013,79978,108174,153603,106775,94278,28098.1,151.58,0.231
89317.1,63306,92463.4,40474.7,31034,85472.4,1652.42,22.26,0.231
95711.2,70246,89293.8,50587,40574,81709.2,979.62,25.44,0.232
86043.5,64125,87936.8,44923.3,38553,76364.9,20697.9,18.02,0.232
127387,84570,98716,76859.9,56883,88551.7,61586.1,143.63,0.235
86398.6,63043,89815.2,40422.5,34735,76266.9,1568.9,41.34,0.236
89509.2,65480,89585.8,38719.1,32456,78182.5,18187.1,-2.65,0.237
129391,91664,92509.3,50543.5,38116,86903.7,5547.12,43.46,0.238
116639,83002,92094.4,65281.9,50647,84473.2,48448.6,29.15,0.238
103122,73817,91553.8,44344.5,36861,78841.1,613.64,-1.59,0.238
116505,81563,93612.1,53268.4,41782,83552.6,33089.6,56.71,0.239
134620,94138,93718,72527.3,55262,86011.1,29401.9,50.35,0.241
105140,71330,96599.7,52015,37710,90396.5,11310,102.82,0.241
128755,88222,95645.9,66425.1,50426,86329.1,29297.5,49.82,0.241
120787,78984,100222,87017.4,61724,92391.5,69372.1,90.63,0.242
133154,90503,96421.1,74135.6,54775,88700.2,65312.6,42.4,0.242
91342,64851,92306.8,38980.6,32155,79447.5,1992.88,35.51,0.242
104547,72318,94742.8,72477.4,52807,89947.9,36560.3,36.04,0.242
147340,102139,94538.8,71848.1,52438,89794.3,48551.8,52.47,0.243
138540,89223,101760,110821,76383,95083.7,21007.6,51.41,0.244
100711,69913,94405.6,59695.3,46845,83513.6,25470.1,63.07,0.244
120758,84478,93680.8,57490.8,45290,83190.9,42057,101.23,0.244
116151,82939,91779,55228.2,43638,82942.2,21672.3,28.09,0.245
131793,89006,97040.8,75099.6,57722,85266,46282.8,59.89,0.246
144512,98603,96048.9,78351,58774,87365.4,2463.84,60.95,0.247
88193.8,63481,91048.8,41739.7,33529,81584.7,23958.1,97.52,0.247
100271,64023,102640,97899.4,70595,90883.7,4091.9,111.3,0.247
96088.1,69803,90214.3,49430.5,39430,82157.7,14652.5,57.24,0.248
105780,75498,91822.4,54134.9,43399,81748.1,2090.32,39.75,0.248
129176,75574,112018,145462,101350,94060.3,85216.5,178.61,0.252
122123,86522,92502,60719,46954,84748.5,1130.42,29.68,0.253
123126,87398,92326.6,55306.5,44110,82171.1,37559.6,45.58,0.253
117003,84647,90587.3,52561.9,39659,86857.9,3024.12,85.86,0.254
151044,98547,100447,72150.3,52203,90577.9,22677.4,63.07,0.254
119084,83463,93505.8,59028.3,46063,83982.4,44571.8,84.27,0.258
79827,56600,92430.1,54270,43740,81313.2,25348.9,32.86,0.26
139675,93646,97748.4,74247.5,54314,89588.1,36627.6,66.78,0.26
155314,99987,101800,61815.8,45787,88478.4,38494,39.75,0.261
145032,100178,94879.5,76759.5,59586,84424.4,21085.9,45.58,0.261
146672,99846,96271.5,70380.1,51954,88779.1,23330.5,51.94,0.261
144980,93559,101555,82981.2,61275,88751.6,42055.8,129.32,0.262
128885,86270,97909.3,70557,51114,90464.9,58321.9,57.77,0.262
123995,81118,100177,65603.8,47219,91052.5,13333.6,60.42,0.264
93361.6,66259,92342.9,81690.1,65291,81996.6,938.44,55.65,0.264
66633.6,48435,90160,62609.3,53667,76455.9,514.46,15.37,0.264
110043,72691,99211.5,65158.9,46059,92712.8,34892.8,91.69,0.265
105587,74481,92906.6,44529.5,35413,82407.2,23142.6,29.15,0.265
132827,92046,94571.7,74639,56602,86420,63000.8,49.29,0.266
108640,77465,91910.3,49652.1,39645,82078.4,43461.1,42.4,0.266
96082.8,66746,94341,46002.1,35203,85640.3,29429.2,32.33,0.266
155191,103536,98232.5,48296,34464,91838.7,408.32,55.12,0.269
129315,78664,107734,117292,77816,98782.6,72910.6,151.58,0.27
125227,87606,93679.5,41030.9,32750,82107,516.2,77.91,0.27
76682.8,58283,86225.5,35477.4,31478,73862.7,3151.72,54.59,0.27
86041.6,63499,88801.7,37353.2,32623,75038.4,654.82,31.27,0.271
96023.4,68429,91963.8,50426.4,39021,84691.4,49465.9,24.38,0.271
84372.4,63686,86823.3,37464.5,32662,75172.2,956.42,34.45,0.273
122304,84386,94983.9,72297,54378,87131.9,4726.42,44.52,0.273
94514,67687,91510.5,46597.8,38247,79845,1421.58,20.14,0.274
114101,69824,107094,62071,45392,89616.8,36341.6,56.18,0.276
152273,99040,100761,91169,68608,87086.8,567.82,62.01,0.277
90813.4,65738,90534.3,41414.9,33050,82123.1,711.66,32.86,0.279
149142,99541,98192.1,81403.6,59185,90138.8,60423.8,28.62,0.28
137933,88765,101837,125136,84985,96498,61550.8,98.58,0.283
159475,95727,109179,122901,79282,101593,70192.8,153.7,0.284
101879,73429,90927.8,54841.9,43793,82070.6,5442.14,29.68,0.285
85860.1,65023,86537.5,40508.4,33451,79362.5,43121.3,20.67,0.286
92617.8,67630,89750.1,33655.1,28570,77200.5,1346.76,5.83,0.286
93587.3,67154,91332.5,49722.8,39970,81527,49544.8,27.56,0.287
159366,99800,104652,87070.8,62860,90777.4,68858.2,35.51,0.287
137157,93119,96529.1,72524.9,54962,86477.8,40705,91.69,0.287
98434.4,70850,91051.5,46360,36130,84092.1,41201.5,75.79,0.289
93667.2,62642,97994.5,85935.7,65998,85334.1,40633.6,82.15,0.289
149182,101231,96578.9,87565.5,66018,86926.2,62203.3,76.85,0.289
139067,94287,96661.4,71208.9,55195,84550.2,2459.2,39.75,0.29
92308.9,67267,89933.5,51954.1,42015,81039.2,13688,37.1,0.29
