"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
118593,79611,97626.4,64272.7,50054,84152.6,18475.3,6.89,0.114
114088,77902,95977.6,63556.4,50295,82816,15703.5,20.67,0.116
107160,73791,95171.6,97062.4,74338,85569.7,13685.7,9.01,0.118
82637.3,61698,87777.8,47782.1,40186,77923.9,14727.9,4.77,0.12
91268.8,65517,91295.2,52335.7,43529,78795.1,20462.4,5.83,0.121
78221.9,59234,86544,53361.7,43710,80007.2,18644.1,7.42,0.122
96756,67059,94558.5,52383.9,40919,83898.2,21248.9,10.6,0.137
92176.9,63099,95737,42131.2,34070,81042.3,20593.5,-2.12,0.139
87092.9,60355,94569.2,52016.1,40059,85097.7,12069.2,10.07,0.152
155607,104488,97598.3,81754.5,57064,93892.1,15662.9,14.31,0.155
76896.6,55226,91252.2,39827.4,32766,79659.7,20025.7,4.24,0.158
142794,96671,96804.3,87196,65618,87087.1,20291.9,23.32,0.161
119186,85119,91765.4,50100.4,40594,80883.4,18347.7,7.42,0.161
93640.1,66539,92228.6,40411.5,32150,82376.6,15276.6,-2.12,0.167
108480,75720,93890.1,58865.4,39960,96541.5,13037.8,-0.53,0.175
100474,75478,87239.3,48783.8,41722,76628.5,21098.7,2.12,0.177
106605,73031,95664,48184.1,37579,84030.8,18649.3,6.36,0.178
129951,89719,94923.6,63752.4,50651,82487.6,18594.8,0,0.178
78361.8,50597,101498,75715.5,48933,101406,15559.7,-0.53,0.186
97583,70819,90303.4,42672.9,34839,80272.5,17011.4,7.95,0.187
83023.4,64114,84864.8,38796.2,33978,74829.2,16719.1,0,0.188
127609,89182,93774.4,56081.4,42947,85578.7,18495.6,4.24,0.197
98143.3,69043,93158.2,55510.6,43559,83517.6,19415.5,9.54,0.199
100949,65371,101204,50281.4,38335,85959,20308.1,4.77,0.199
103202,71224,94959.8,69480.5,53064,85811,19773.9,-3.71,0.201
103555,74263,91386,55240.4,44423,81494.5,21579.5,2.12,0.202
96923.6,70398,90229.7,42544.7,33911,82221.5,18224.2,9.54,0.204
114375,79233,94602.8,66868.2,52565,83368.7,21194.9,18.02,0.205
106422,75743,92081.1,58818.4,46290,83273.3,18453.9,0.53,0.21
96012.8,68908,91314.5,56176.5,46328,79467.8,21714,7.95,0.217
85259.5,62675,89151.4,47863.9,40587,77286.1,16759.1,3.18,0.222
108748,77411,92065.5,58278.4,45287,84336.2,19071.6,11.13,0.226
106601,73554,94980.2,55424.8,43542,83421,14678.1,13.78,0.228
85428.4,61926,90408.5,45853.6,37922,79243.3,12800,7.42,0.233
113756,76537,97405.6,74733,57389,85342.2,14386.3,7.42,0.234
158634,107615,96606,73982.5,53643,90384.9,12406.2,21.73,0.242
116191,81749,93147.3,78489.7,61649,83438.5,17470.2,0.53,0.25
109648,81892,87748.7,49053.5,42148,76273.4,18933.5,-4.24,0.258
109639,79459,90427.4,67217.4,53695,82040.4,15824.1,12.19,0.258
71250.3,52343,89208.9,54335,43483,81891.7,18569.9,10.07,0.259
151259,104648,94726.1,73122.3,55896,85733.2,13733.8,13.78,0.26
67258.6,50210,87788.5,35905.5,31054,75774.5,13752.4,-3.71,0.285
106046,74367,93453.3,75163.9,57058,86332.2,21268,3.71,0.3
95348.2,63275,98755.3,48380.1,38271,82847.1,17181.3,7.42,0.304
111882,76743,95543.5,56834.2,44479,83740.3,19500.8,3.18,0.31
124822,84235,97113.1,61245.7,43414,92454,16348.5,18.02,0.312
113784,82359,90542,65979.1,53235,81224.8,17151.2,11.13,0.315
124731,84380,96875.5,80643.2,61592,85807.1,21586.4,24.38,0.317
109036,68040,105023,61047.9,46216,86568.2,21015.1,0,0.324
95739.6,68607,91454.1,54833.2,45010,79838.9,21715.2,5.3,0.33
96449.8,69606,90810.2,50156.1,39210,83831.4,20990.8,7.42,0.334
115427,77043,98187.4,80044.6,55211,95013.8,16900.6,-1.06,0.339
89410.2,66246,88451.9,41791.9,34638,79071.4,20489.1,9.54,0.339
86540.5,61957,91539.6,47817.5,39921,78499.3,19657.4,2.12,0.349
100089,71269,92037.7,53759.6,41573,84747.1,17085.6,11.66,0.359
69071.6,50707,89271.3,33140,28243,76899.3,13996,9.54,0.366
83954,57022,96489.2,74343.8,56990,85492.1,20328.4,3.71,0.368
125277,82686,99292.8,67368.7,48451,91124.6,14577.7,14.31,0.37
96110.5,70945,88782.9,51631,43237,78259.1,16792.2,19.08,0.371
86351.1,59804,94627.5,60869.3,43916,90835.4,20605.1,3.18,0.376
123105,87957,91724.6,48445.7,38949,81515.2,16171,5.83,0.378
89021.5,61882,94278,91879.5,73123,82346.4,15647.8,11.13,0.38
90668.2,66735,89039.2,41565.7,34699,78505.1,21588.8,5.83,0.395
